date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,153804000.0,225913000.0,219602000.0,184672000.0,181461000.0,160704000.0,163042000.0,150502000.0,166076000.0,160043000.0,183942000.0,144033000.0,192213000.0,183703000.0,180359000.0,181561000.0,173339000.0,135195000.0,121180000.0,117795000.0,113661000.0,133000000.0,107000000.0,139500000.0,133100000.0,121800000.0,117700000.0,132600000.0,127600000.0,112700000.0,95700000.0,79900000.0
,depreciationAndAmortization,32486000.0,29884000.0,14389000.0,13048000.0,12871000.0,12785000.0,12442000.0,12128000.0,13826000.0,14624000.0,13432000.0,13545000.0,13991000.0,15569000.0,17276000.0,26044000.0,31071000.0,56097000.0,24382000.0,64147000.0,17245000.0,14600000.0,5800000.0,2500000.0,4400000.0,-4500000.0,-9900000.0,25700000.0,22600000.0,19800000.0,15600000.0,14600000.0
,deferredIncomeTax,-42586000.0,-15415000.0,-6274000.0,4177000.0,7187000.0,-6517000.0,-5211000.0,503000.0,-16784000.0,-686000.0,-18655000.0,-41156000.0,-36860000.0,16607000.0,22844000.0,17827000.0,16647000.0,32787000.0,44264000.0,-2708000.0,8224000.0,-15600000.0,-24500000.0,100000.0,-7900000.0,25400000.0,-16000000.0,13200000.0,6600000.0,13700000.0,-4800000.0,14100000.0
,stockBasedCompensation,7578000.0,8337000.0,8146000.0,7369000.0,6786000.0,7689000.0,7870000.0,5546000.0,7537000.0,6216000.0,3841000.0,3552000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-2446600000.0,606307000.0,15369875000.0,-388588000.0,-1053533000.0,-655552000.0,-633372000.0,-1466078000.0,58536000.0,-3820889000.0,-6296537000.0,-4206000.0,8533000.0,-3873000.0,43777000.0,-130896000.0,47544000.0,-269771000.0,-230208000.0,-367521000.0,389231000.0,200800000.0,-69800000.0,-296900000.0,-155000000.0,271500000.0,-10679800000.0,-311800000.0,1283400000.0,723700000.0,10496600000.0,-16400000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,218879000.0,2665479000.0,2059172000.0,-13310703000.0,-12922115000.0,-11868582000.0,-11213030000.0,-10579658000.0,-9113580000.0,-9172116000.0,-5351227000.0,945310000.0,949516000.0,940983000.0,944856000.0,901079000.0,1031975000.0,984431000.0,1254202000.0,1484410000.0,1851931000.0,1462700000.0,1261900000.0,1331700000.0,1628600000.0,1783600000.0,1512100000.0,12191900000.0,12503700000.0,11220300000.0,10496600000.0,0.0
,otherNonCashItems,-1583000.0,-24672000.0,8121000.0,-11344000.0,-9231000.0,2064000.0,1859000.0,28774000.0,6481000.0,884000.0,0.0,91500000.0,25310000.0,-73910000.0,-17436000.0,5258000.0,38271000.0,96116000.0,444266000.0,-231533000.0,142853000.0,61000000.0,83900000.0,30400000.0,22300000.0,17000000.0,21900000.0,-1000000.0,-74800000.0,-1600000.0,-900000.0,-4800000.0
,netCashProvidedByOperatingActivites,146416000.0,234238000.0,317922000.0,175145000.0,226529000.0,234012000.0,209480000.0,241963000.0,222488000.0,229723000.0,200254000.0,300042000.0,184924000.0,233883000.0,208844000.0,230349000.0,260122000.0,318406000.0,633477000.0,-258707000.0,278803000.0,156200000.0,198700000.0,129400000.0,138100000.0,67600000.0,143600000.0,194600000.0,21300000.0,131200000.0,115100000.0,86700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-33287000.0,-53900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10004000.0,-10626000.0,-8401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3776092000.0,-2837331000.0,-586555000.0,-1422137000.0,-1044998000.0,-987237000.0,-900690000.0,-2172422000.0,-1937442000.0,-2569335000.0,-4145849000.0,-5561425000.0,-885418000.0,-884120000.0,-632299000.0,-749150000.0,-1411264000.0,-2293566000.0,-1613547000.0,-1026780000.0,-209815000.0,-1215700000.0,-3021400000.0,-1109100000.0,-1669600000.0,-1977100000.0,-1649800000.0,-1565100000.0,-2021300000.0,-985700000.0,-2744300000.0,-1223400000.0
,salesMaturitiesOfInvestments,2424285000.0,2667857000.0,1211879000.0,1247987000.0,1215174000.0,1460579000.0,1118661000.0,1974045000.0,2020765000.0,2106429000.0,3029662000.0,2864061000.0,976722000.0,872858000.0,651226000.0,771189000.0,1034323000.0,2034772000.0,1469909000.0,1775805000.0,359934000.0,1480100000.0,3190800000.0,1221800000.0,1380600000.0,1762300000.0,2187200000.0,1401300000.0,953300000.0,705500000.0,2245400000.0,411800000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,-35000000.0,0.0,0.0,0.0,0.0,0.0,24668000.0,-14122000.0,-462621000.0,-199276000.0,-246833000.0,-405777000.0,304645000.0,1968348000.0,115052000.0,322100000.0,-185200000.0,265700000.0,518600000.0,-282800000.0,-418400000.0,398500000.0,-186100000.0,-430600000.0,-969500000.0,-790500000.0
,netCashUsedForInvestingActivites,-2373282000.0,-773268000.0,-74668000.0,-1021887000.0,-960852000.0,-531103000.0,-640071000.0,-471294000.0,-261394000.0,-708125000.0,-766946000.0,-2021370000.0,102592000.0,-31196000.0,-451794000.0,-183389000.0,-626694000.0,-676409000.0,145711000.0,2707393000.0,229032000.0,565000000.0,-59200000.0,350400000.0,190900000.0,-547500000.0,46200000.0,206300000.0,-1283400000.0,-734300000.0,-1486200000.0,-1620900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-75084000.0,-50078000.0,-175000000.0,0.0,-50000000.0,-100000000.0,0.0,0.0,0.0,0.0,-50000000.0,-145070000.0,-32425000.0,-25000000.0,-7500000.0,-10000000.0,-96430000.0,-115717000.0,-200595000.0,-465823000.0,-30601000.0,-292200000.0,-311300000.0,-330400000.0,-644100000.0,-652900000.0,-26600000.0,-21100000.0,-38400000.0,-41600000.0,-21100000.0,-41100000.0
,commonStockIssued,9389000.0,7872000.0,7873000.0,13101000.0,9079000.0,15364000.0,9995000.0,14495000.0,13730000.0,12660000.0,16417000.0,9664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-18006000.0,-137649000.0,-91988000.0,-47076000.0,-61807000.0,-52981000.0,-64046000.0,-39655000.0,-81444000.0,-111544000.0,-24981000.0,-1337000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-107434000.0,-105478000.0,-98496000.0,-87066000.0,-81157000.0,-78367000.0,-79660000.0,-80534000.0,-81645000.0,-84891000.0,-86823000.0,-86236000.0,-84855000.0,-82371000.0,-76747000.0,-70833000.0,-66326000.0,-50589000.0,-50635000.0,-56567000.0,-56471000.0,-54600000.0,-52800000.0,-49700000.0,-47400000.0,-45200000.0,-44100000.0,-38400000.0,-35400000.0,-32400000.0,-27600000.0,-21600000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,1153000.0,1076000.0,670000.0,948000.0,904000.0,884000.0,2983000.0,278000.0,1825000.0,3524000.0,7634000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,100000.0,0.0,100000.0,0.0,200000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,2282296000.0,571719000.0,-165136000.0,414986000.0,858209000.0,517236000.0,502421000.0,340216000.0,-278142000.0,540764000.0,619172000.0,1479913000.0,120694000.0,-267747000.0,197564000.0,200807000.0,99293000.0,-243097000.0,-1285057000.0,-1704879000.0,-619488000.0,-646700000.0,-376300000.0,-241400000.0,-208300000.0,436800000.0,-78800000.0,-399100000.0,1170600000.0,601200000.0,1450600000.0,1562900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-582000.0,27266000.0,-4273000.0,1200000.0,5700000.0,-24300000.0,-8500000.0,3400000.0,2500000.0,-100000.0,-900000.0,-1100000.0,-200000.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,55430000.0,32689000.0,78118000.0,-431756000.0,123886000.0,220145000.0,71830000.0,110885000.0,-317048000.0,62362000.0,52480000.0,-241415000.0,408210000.0,-65060000.0,-45386000.0,247767000.0,-267279000.0,-601100000.0,-506451000.0,771073000.0,-115926000.0,75700000.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,614088000.0,558658000.0,525969000.0,447851000.0,879607000.0,755721000.0,535576000.0,463746000.0,352861000.0,669909000.0,607547000.0,555067000.0,796482000.0,388272000.0,453332000.0,498718000.0,250951000.0,518230000.0,1119330000.0,1622955000.0,523969000.0,639900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,558658000.0,525969000.0,447851000.0,879607000.0,755721000.0,535576000.0,463746000.0,352861000.0,669909000.0,607547000.0,555067000.0,796482000.0,388272000.0,453332000.0,498718000.0,250951000.0,518230000.0,1119330000.0,1625781000.0,851882000.0,639895000.0,564200000.0,795300000.0,581200000.0,469000000.0,508800000.0,395300000.0,393600000.0,485900000.0,488900000.0,409700000.0,381600000.0
,operatingCashFlow,146416000.0,234238000.0,317922000.0,175145000.0,226529000.0,234012000.0,209480000.0,241963000.0,222488000.0,229723000.0,200254000.0,300042000.0,184924000.0,233883000.0,208844000.0,230349000.0,260122000.0,318406000.0,633477000.0,-258707000.0,278803000.0,156200000.0,198700000.0,129400000.0,138100000.0,67600000.0,143600000.0,194600000.0,21300000.0,131200000.0,115100000.0,86700000.0
,capitalExpenditure,-33287000.0,-53900000.0,-35300000.0,-30470000.0,-15177000.0,-14130000.0,-13660000.0,-15759000.0,-15281000.0,-10004000.0,-10626000.0,-8401000.0,-13380000.0,-5812000.0,-8100000.0,-6152000.0,-2920000.0,-11838000.0,-15296000.0,-9980000.0,-36139000.0,-21500000.0,-43400000.0,-28000000.0,-38700000.0,-49900000.0,-72800000.0,-28400000.0,-29300000.0,-23500000.0,-17800000.0,-18800000.0
,freeCashFlow,113129000.0,180338000.0,282622000.0,144675000.0,211352000.0,219882000.0,195820000.0,226204000.0,207207000.0,219719000.0,189628000.0,291641000.0,171544000.0,228071000.0,200744000.0,224197000.0,257202000.0,306568000.0,618181000.0,-268687000.0,242664000.0,134700000.0,155300000.0,101400000.0,99400000.0,17700000.0,70800000.0,166200000.0,-8000000.0,107700000.0,97300000.0,67900000.0
